Date,Product,Category,Region,Quantity,Sales($)
27-12-2023,Mouse,Accessories,East,5,296
27-12-2023,Monitor,Computers,West,3,1340
27-12-2023,Tablet,Mobile,South,3,1920.53
27-12-2023,Smartwatch,Wearables,Central,5,1774.04
27-12-2023,Headphones,Accessories,Central,3,515.75
27-12-2023,Webcam,Accessories,North,6,902.22
27-12-2023,Keyboard,Accessories,South,1,95.4
28-12-2023,Keyboard,Accessories,Central,4,518.2
28-12-2023,Keyboard,Accessories,East,5,675.15
28-12-2023,Monitor,Computers,Central,7,3753.96
29-12-2023,Headphones,Accessories,South,4,656.57
29-12-2023,Smartwatch,Wearables,North,3,1264.95
29-12-2023,Webcam,Accessories,North,5,662.8
29-12-2023,Monitor,Computers,North,2,1068.66
29-12-2023,Laptop,Computers,South,6,7077.94
30-12-2023,Mouse,Accessories,North,5,301
31-12-2023,Laptop,Computers,Central,5,5736.86
31-12-2023,Keyboard,Accessories,South,4,513
31-12-2023,Monitor,Computers,South,4,1752.84
31-12-2023,Speaker,Audio,South,6,1049.18
01-01-2024,Monitor,Computers,North,4,1177.02
01-01-2024,Smartphone,Mobile,South,3,1721.73
02-01-2024,Headphones,Accessories,West,3,303.79
02-01-2024,Tablet,Mobile,West,4,2040.72
02-01-2024,Mouse,Accessories,Central,2,86.42
02-01-2024,Smartwatch,Wearables,South,4,1130.24
02-01-2024,Monitor,Computers,West,1,364.16
02-01-2024,Speaker,Audio,East,3,491.61
02-01-2024,Headphones,Accessories,North,3,389.19
02-01-2024,Headphones,Accessories,South,5,508.04
02-01-2024,Smartwatch,Wearables,South,2,458.59
02-01-2024,Headphones,Accessories,East,1,144.17
03-01-2024,Keyboard,Accessories,South,4,382.68
04-01-2024,Laptop,Computers,Central,5,4256.8
04-01-2024,Webcam,Accessories,Central,1,100.64
04-01-2024,Smartphone,Mobile,West,2,1264.18
05-01-2024,Tablet,Mobile,South,2,1031.32
05-01-2024,Laptop,Computers,East,1,733.78
05-01-2024,Keyboard,Accessories,North,1,86.89
06-01-2024,Keyboard,Accessories,Central,2,187.14
06-01-2024,Headphones,Accessories,South,4,483.31
06-01-2024,Tablet,Mobile,West,1,482.93
07-01-2024,Keyboard,Accessories,North,2,154.17
07-01-2024,Headphones,Accessories,Central,3,369.93
07-01-2024,Webcam,Accessories,North,1,82.47
08-01-2024,Speaker,Audio,South,2,337.92
09-01-2024,Mouse,Accessories,East,4,168.64
10-01-2024,Laptop,Computers,East,3,2709.87
10-01-2024,Tablet,Mobile,Central,3,1357.13
10-01-2024,Speaker,Audio,West,3,506.07
10-01-2024,Keyboard,Accessories,Central,3,223.79
10-01-2024,Tablet,Mobile,North,1,512.31
10-01-2024,Headphones,Accessories,East,3,362.52
11-01-2024,Webcam,Accessories,North,4,365.81
12-01-2024,Monitor,Computers,North,3,1012.5
12-01-2024,Tablet,Mobile,Central,3,1556.91
13-01-2024,Headphones,Accessories,South,3,396
14-01-2024,Laptop,Computers,East,4,2804.1
14-01-2024,Headphones,Accessories,South,1,126.87
14-01-2024,Tablet,Mobile,West,2,1026.08
15-01-2024,Speaker,Audio,North,4,673.24
16-01-2024,Monitor,Computers,Central,3,1062.45
17-01-2024,Monitor,Computers,North,5,1611.04
17-01-2024,Monitor,Computers,Central,4,1597.64
18-01-2024,Mouse,Accessories,East,4,176.24
18-01-2024,Webcam,Accessories,West,1,101.73
19-01-2024,Smartwatch,Wearables,Central,2,523.42
19-01-2024,Smartphone,Mobile,West,4,2427.97
19-01-2024,Headphones,Accessories,West,5,570.05
20-01-2024,Speaker,Audio,South,2,318.21
20-01-2024,Laptop,Computers,Central,4,3479.52
21-01-2024,Headphones,Accessories,South,1,133.04
23-01-2024,Smartwatch,Wearables,East,2,561.64
23-01-2024,Mouse,Accessories,North,1,35.1
23-01-2024,Keyboard,Accessories,West,3,215.99
23-01-2024,Smartphone,Mobile,North,4,2338.21
24-01-2024,Tablet,Mobile,Central,3,1371.56
24-01-2024,Tablet,Mobile,West,3,1133.21
24-01-2024,Monitor,Computers,East,5,1666.89
24-01-2024,Webcam,Accessories,East,4,324.67
25-01-2024,Tablet,Mobile,North,3,1509.56
25-01-2024,Webcam,Accessories,East,2,190.26
25-01-2024,Tablet,Mobile,North,1,513.56
25-01-2024,Smartphone,Mobile,East,1,621.52
26-01-2024,Monitor,Computers,North,3,1149.21
27-01-2024,Webcam,Accessories,South,2,174.28
27-01-2024,Monitor,Computers,North,1,295.81
28-01-2024,Mouse,Accessories,South,2,81.48
28-01-2024,Keyboard,Accessories,East,4,292.94
28-01-2024,Keyboard,Accessories,East,2,177.02
28-01-2024,Mouse,Accessories,South,1,35.18
28-01-2024,Keyboard,Accessories,Central,2,153.9
28-01-2024,Mouse,Accessories,West,2,94.32
29-01-2024,Keyboard,Accessories,North,4,357.28
29-01-2024,Mouse,Accessories,South,2,76.87
30-01-2024,Laptop,Computers,North,2,1552.71
30-01-2024,Laptop,Computers,North,2,1330.46
31-01-2024,Smartwatch,Wearables,Central,2,528.07
31-01-2024,Smartphone,Mobile,East,2,1157.75
31-01-2024,Mouse,Accessories,Central,3,111.35
01-02-2024,Mouse,Accessories,South,3,136.53
01-02-2024,Keyboard,Accessories,South,2,166.84
01-02-2024,Monitor,Computers,East,1,390.72
01-02-2024,Smartwatch,Wearables,Central,1,240.68
01-02-2024,Monitor,Computers,North,3,1097.46
01-02-2024,Headphones,Accessories,North,2,251.26
02-02-2024,Speaker,Audio,North,4,623.16
02-02-2024,Monitor,Computers,East,2,619.16
02-02-2024,Smartphone,Mobile,East,4,2733.91
03-02-2024,Smartphone,Mobile,North,4,2394.5
03-02-2024,Laptop,Computers,Central,1,824.01
04-02-2024,Keyboard,Accessories,North,2,164.82
04-02-2024,Tablet,Mobile,West,2,891.54
04-02-2024,Laptop,Computers,South,1,694.51
04-02-2024,Smartwatch,Wearables,South,3,810.68
05-02-2024,Mouse,Accessories,West,3,128.07
05-02-2024,Webcam,Accessories,West,2,181.26
05-02-2024,Monitor,Computers,East,1,350.07
05-02-2024,Headphones,Accessories,Central,4,570.32
05-02-2024,Smartwatch,Wearables,Central,2,522.08
06-02-2024,Keyboard,Accessories,East,2,144.11
06-02-2024,Mouse,Accessories,East,4,151.84
06-02-2024,Mouse,Accessories,South,2,76.39
07-02-2024,Mouse,Accessories,North,2,83.48
07-02-2024,Webcam,Accessories,North,5,526.2
07-02-2024,Headphones,Accessories,North,3,411.03
07-02-2024,Speaker,Audio,South,2,296.73
07-02-2024,Tablet,Mobile,East,3,1367.54
08-02-2024,Speaker,Audio,East,4,520.67
08-02-2024,Headphones,Accessories,North,1,110.8
08-02-2024,Webcam,Accessories,South,3,289.68
08-02-2024,Smartphone,Mobile,Central,3,2051.88
09-02-2024,Headphones,Accessories,Central,2,264.72
09-02-2024,Speaker,Audio,North,5,848.55
10-02-2024,Tablet,Mobile,West,2,976.32
10-02-2024,Laptop,Computers,West,4,2645.31
10-02-2024,Laptop,Computers,West,2,1554.04
10-02-2024,Smartphone,Mobile,Central,4,2470.9
11-02-2024,Mouse,Accessories,North,6,262.5
11-02-2024,Smartphone,Mobile,South,3,2144.85
12-02-2024,Keyboard,Accessories,East,3,225.46
12-02-2024,Monitor,Computers,North,2,700.02
13-02-2024,Mouse,Accessories,Central,3,102.96
13-02-2024,Keyboard,Accessories,South,3,249.97
14-02-2024,Keyboard,Accessories,Central,4,372.32
14-02-2024,Webcam,Accessories,Central,2,186.96
14-02-2024,Monitor,Computers,West,3,1073.82
14-02-2024,Speaker,Audio,Central,3,488.28
15-02-2024,Speaker,Audio,South,2,299.42
15-02-2024,Webcam,Accessories,Central,4,387.9
16-02-2024,Smartwatch,Wearables,East,1,261.01
16-02-2024,Headphones,Accessories,North,4,476.14
17-02-2024,Smartwatch,Wearables,South,4,1148.72
18-02-2024,Webcam,Accessories,East,4,314.19
18-02-2024,Headphones,Accessories,South,4,437.61
18-02-2024,Smartphone,Mobile,Central,2,1245.24
19-02-2024,Speaker,Audio,Central,4,555.49
19-02-2024,Mouse,Accessories,East,3,115.77
19-02-2024,Smartphone,Mobile,Central,3,1702.89
19-02-2024,Webcam,Accessories,West,4,297.15
20-02-2024,Laptop,Computers,Central,4,3837.84
20-02-2024,Headphones,Accessories,West,3,383.61
21-02-2024,Headphones,Accessories,South,1,122.63
21-02-2024,Webcam,Accessories,South,4,354.43
21-02-2024,Keyboard,Accessories,West,4,318
21-02-2024,Webcam,Accessories,North,5,
21-02-2024,Keyboard,Accessories,West,4,358.12
21-02-2024,Monitor,Computers,North,2,
22-02-2024,Headphones,Accessories,North,3,331.86
22-02-2024,Webcam,Accessories,East,5,490.55
23-02-2024,Monitor,Computers,North,2,802.14
23-02-2024,Smartwatch,Wearables,West,2,572.66
23-02-2024,Laptop,Computers,North,3,2825.91
23-02-2024,Smartphone,Mobile,South,3,1604.56
24-02-2024,Mouse,Accessories,Central,4,172.37
25-02-2024,Smartphone,Mobile,West,3,2147.28
26-02-2024,Speaker,Audio,North,4,666.94
26-02-2024,Headphones,Accessories,West,3,423.36
26-02-2024,Keyboard,Accessories,West,6,481.9
26-02-2024,Laptop,Computers,Central,5,4665.05
26-02-2024,Tablet,Mobile,West,2,787.3
26-02-2024,Tablet,Mobile,Central,4,2048.48
28-02-2024,Headphones,Accessories,North,2,235.88
28-02-2024,Speaker,Audio,Central,3,422.63
29-02-2024,Keyboard,Accessories,Central,4,375.28
29-02-2024,Mouse,Accessories,North,3,131.19
29-02-2024,Speaker,Audio,West,3,447.81
29-02-2024,Headphones,Accessories,Central,6,730.67
29-02-2024,Monitor,Computers,East,2,802.94
29-02-2024,Laptop,Computers,North,5,4429.95
29-02-2024,Laptop,Computers,South,2,1518.78
01-03-2024,Webcam,Accessories,Central,5,487.67
01-03-2024,Smartphone,Mobile,North,1,621.91
02-03-2024,Tablet,Mobile,East,3,1470.64
03-03-2024,Webcam,Accessories,Central,2,180.59
03-03-2024,Mouse,Accessories,East,5,205.96
03-03-2024,Headphones,Accessories,East,1,137.28
04-03-2024,Keyboard,Accessories,East,5,442.17
04-03-2024,Speaker,Audio,East,2,291.46
04-03-2024,Speaker,Audio,North,4,642.53
04-03-2024,Tablet,Mobile,South,2,934.59
05-03-2024,Laptop,Computers,South,4,3139.12
05-03-2024,Laptop,Computers,Central,2,1632.8
06-03-2024,Tablet,Mobile,Central,3,1754.73
06-03-2024,Webcam,Accessories,West,5,570.52
07-03-2024,Laptop,Computers,Central,5,4938.75
07-03-2024,Smartphone,Mobile,North,3,1928.54
07-03-2024,Webcam,Accessories,East,6,624.78
07-03-2024,Speaker,Audio,North,5,866.35
07-03-2024,Tablet,Mobile,North,3,1493.89
08-03-2024,Laptop,Computers,West,2,1678.97
09-03-2024,Keyboard,Accessories,West,3,285.51
09-03-2024,Speaker,Audio,Central,3,471.72
09-03-2024,Tablet,Mobile,North,3,1785.69
09-03-2024,Laptop,Computers,Central,3,2330.64
10-03-2024,Headphones,Accessories,West,2,279.34
10-03-2024,Laptop,Computers,East,3,3107.19
10-03-2024,Mouse,Accessories,North,2,97.86
11-03-2024,Mouse,Accessories,South,4,192.64
11-03-2024,Laptop,Computers,Central,3,2864.73
12-03-2024,Mouse,Accessories,South,5,202.09
12-03-2024,Mouse,Accessories,East,5,242.05
12-03-2024,Headphones,Accessories,West,5,722.61
13-03-2024,Smartwatch,Wearables,West,1,281.88
13-03-2024,Smartwatch,Wearables,South,4,1142.17
13-03-2024,Smartphone,Mobile,North,4,2467.52
13-03-2024,Webcam,Accessories,West,3,317.49
13-03-2024,Headphones,Accessories,Central,5,583.52
14-03-2024,Speaker,Audio,North,2,331.93
14-03-2024,Tablet,Mobile,South,4,2142.14
14-03-2024,Keyboard,Accessories,Central,4,416.28
14-03-2024,Keyboard,Accessories,South,5,398.56
14-03-2024,Smartwatch,Wearables,Central,5,1470.55
15-03-2024,Webcam,Accessories,North,3,279.86
15-03-2024,Keyboard,Accessories,North,3,254.88
15-03-2024,Tablet,Mobile,East,4,2299.8
16-03-2024,Tablet,Mobile,North,1,
16-03-2024,Headphones,Accessories,East,2,271.96
16-03-2024,Tablet,Mobile,Central,3,1456.74
17-03-2024,Headphones,Accessories,South,2,236.84
17-03-2024,Monitor,Computers,Central,5,2132.65
17-03-2024,Headphones,Accessories,North,3,342.94
18-03-2024,Laptop,Computers,West,4,4078.64
18-03-2024,Smartwatch,Wearables,Central,2,498.81
18-03-2024,Smartphone,Mobile,West,3,2349.69
19-03-2024,Tablet,Mobile,West,5,2620.55
19-03-2024,Laptop,Computers,East,5,3911.36
20-03-2024,Mouse,Accessories,South,4,155.39
20-03-2024,Keyboard,Accessories,South,2,166.1
21-03-2024,Tablet,Mobile,West,6,2844.42
21-03-2024,Headphones,Accessories,Central,2,250.89
21-03-2024,Mouse,Accessories,South,4,201.36
23-03-2024,Smartwatch,Wearables,Central,4,1315.64
23-03-2024,Smartwatch,Wearables,North,1,291.99
23-03-2024,Laptop,Computers,East,4,3818.2
23-03-2024,Speaker,Audio,East,2,373.52
24-03-2024,Smartwatch,Wearables,South,2,611.68
24-03-2024,Laptop,Computers,East,3,2500.9
24-03-2024,Headphones,Accessories,West,1,153.46
24-03-2024,Smartwatch,Wearables,South,2,571.24
25-03-2024,Keyboard,Accessories,West,5,466.36
25-03-2024,Keyboard,Accessories,West,4,343.67
25-03-2024,Laptop,Computers,North,1,970.94
25-03-2024,Webcam,Accessories,South,3,272.42
26-03-2024,Headphones,Accessories,East,2,301.32
26-03-2024,Smartphone,Mobile,West,4,2609.16
26-03-2024,Mouse,Accessories,West,3,138.51
27-03-2024,Mouse,Accessories,East,4,179.14
28-03-2024,Smartwatch,Wearables,South,5,1460.3
28-03-2024,Mouse,Accessories,West,4,201.92
28-03-2024,Speaker,Audio,East,5,933.1
28-03-2024,Smartwatch,Wearables,South,2,593.58
28-03-2024,Monitor,Computers,South,1,444.33
28-03-2024,Smartwatch,Wearables,West,3,820.17
29-03-2024,Webcam,Accessories,South,3,312.6
29-03-2024,Tablet,Mobile,Central,3,1338.72
29-03-2024,Keyboard,Accessories,South,3,266.73
29-03-2024,Webcam,Accessories,South,4,442.16
30-03-2024,Laptop,Computers,Central,3,3177.24
30-03-2024,Webcam,Accessories,North,2,212.44
30-03-2024,Smartphone,Mobile,North,3,2408.94
31-03-2024,Monitor,Computers,North,1,404.95
01-04-2024,Webcam,Accessories,North,2,202.98
01-04-2024,Headphones,Accessories,North,5,709.45
02-04-2024,Smartwatch,Wearables,Central,3,951.66
02-04-2024,Laptop,Computers,West,2,1720.99
02-04-2024,Monitor,Computers,South,4,1721.2
03-04-2024,Speaker,Audio,West,6,902.21
04-04-2024,Tablet,Mobile,South,5,2310.6
05-04-2024,Mouse,Accessories,Central,5,234.95
05-04-2024,Keyboard,Accessories,Central,2,177.72
05-04-2024,Mouse,Accessories,West,3,140.64
06-04-2024,Speaker,Audio,West,4,549.66
06-04-2024,Monitor,Computers,West,2,742.21
08-04-2024,Smartphone,Mobile,North,2,1405.24
08-04-2024,Laptop,Computers,South,3,2653.89
10-04-2024,Speaker,Audio,East,3,568.26
10-04-2024,Laptop,Computers,West,5,4665.96
10-04-2024,Smartwatch,Wearables,Central,3,830.03
11-04-2024,Laptop,Computers,Central,2,1830.21
11-04-2024,Laptop,Computers,East,2,1889.3
11-04-2024,Keyboard,Accessories,West,6,450.14
11-04-2024,Keyboard,Accessories,South,4,354.58
12-04-2024,Speaker,Audio,South,4,751.3
12-04-2024,Keyboard,Accessories,Central,3,242.38
13-04-2024,Webcam,Accessories,South,5,544.78
13-04-2024,Keyboard,Accessories,South,4,370.62
13-04-2024,Keyboard,Accessories,West,3,311.85
14-04-2024,Smartwatch,Wearables,West,4,921.86
14-04-2024,Headphones,Accessories,West,1,138.74
14-04-2024,Headphones,Accessories,Central,2,283.96
14-04-2024,Mouse,Accessories,South,1,47.57
14-04-2024,Smartphone,Mobile,Central,2,1318.79
15-04-2024,Keyboard,Accessories,South,2,161.13
16-04-2024,Tablet,Mobile,North,4,2188.2
16-04-2024,Speaker,Audio,Central,3,571.6
16-04-2024,Keyboard,Accessories,East,6,522.29
16-04-2024,Headphones,Accessories,South,6,765.77
17-04-2024,Laptop,Computers,Central,5,4043.92
18-04-2024,Headphones,Accessories,South,4,469.71
18-04-2024,Speaker,Audio,Central,4,752
19-04-2024,Smartwatch,Wearables,North,3,883.2
20-04-2024,Keyboard,Accessories,East,3,282.93
20-04-2024,Laptop,Computers,South,1,956.1
21-04-2024,Keyboard,Accessories,Central,2,184.92
21-04-2024,Speaker,Audio,North,1,186.73
22-04-2024,Webcam,Accessories,Central,1,119.33
22-04-2024,Headphones,Accessories,Central,3,459.81
22-04-2024,Tablet,Mobile,West,4,1805.4
23-04-2024,Headphones,Accessories,North,3,373.22
23-04-2024,Webcam,Accessories,South,4,346.24
23-04-2024,Smartwatch,Wearables,North,2,614.32
24-04-2024,Laptop,Computers,South,1,753.48
24-04-2024,Tablet,Mobile,West,7,3746.89
24-04-2024,Smartphone,Mobile,East,4,2888.8
24-04-2024,Webcam,Accessories,Central,5,437.92
24-04-2024,Keyboard,Accessories,North,1,96.64
24-04-2024,Smartphone,Mobile,South,3,2020.74
24-04-2024,Keyboard,Accessories,North,3,315.03
25-04-2024,Speaker,Audio,West,5,895.5
25-04-2024,Laptop,Computers,South,2,1559.28
25-04-2024,Keyboard,Accessories,South,2,177.52
26-04-2024,Headphones,Accessories,South,4,510.98
27-04-2024,Monitor,Computers,East,2,935.08
27-04-2024,Keyboard,Accessories,West,3,308.82
28-04-2024,Tablet,Mobile,South,1,453.02
28-04-2024,Monitor,Computers,East,3,1137.83
29-04-2024,Speaker,Audio,South,4,598.69
29-04-2024,Headphones,Accessories,West,2,299.9
29-04-2024,Tablet,Mobile,South,2,1098.48
30-04-2024,Headphones,Accessories,Central,3,403.36
01-05-2024,Mouse,Accessories,East,2,105.26
01-05-2024,Smartphone,Mobile,Central,5,3632.15
01-05-2024,Laptop,Computers,East,3,3184.8
01-05-2024,Smartwatch,Wearables,Central,3,801.01
01-05-2024,Speaker,Audio,East,4,697.04
01-05-2024,Mouse,Accessories,East,1,49.1
02-05-2024,Laptop,Computers,Central,3,3165.15
03-05-2024,Speaker,Audio,South,4,721.64
03-05-2024,Speaker,Audio,Central,5,868.2
04-05-2024,Monitor,Computers,West,2,772.94
06-05-2024,Headphones,Accessories,South,3,373.22
06-05-2024,Headphones,Accessories,East,5,738.7
07-05-2024,Smartwatch,Wearables,South,5,1470.6
08-05-2024,Laptop,Computers,South,4,3593.09
08-05-2024,Smartwatch,Wearables,East,4,1198.48
08-05-2024,Mouse,Accessories,East,5,231.53
09-05-2024,Keyboard,Accessories,South,5,411.48
09-05-2024,Monitor,Computers,South,5,1886.28
11-05-2024,Monitor,Computers,Central,5,2206.94
11-05-2024,Headphones,Accessories,Central,2,251.24
11-05-2024,Monitor,Computers,West,3,1263.33
12-05-2024,Speaker,Audio,North,5,827.78
13-05-2024,Webcam,Accessories,North,4,461.84
13-05-2024,Mouse,Accessories,East,2,98.08
13-05-2024,Speaker,Audio,West,3,419.9
14-05-2024,Laptop,Computers,West,6,5833.86
14-05-2024,Laptop,Computers,South,5,
14-05-2024,Smartwatch,Wearables,East,4,1143.36
14-05-2024,Mouse,Accessories,North,4,172.99
15-05-2024,Speaker,Audio,Central,5,905.5
16-05-2024,Webcam,Accessories,East,4,438.88
17-05-2024,Headphones,Accessories,Central,3,477.39
17-05-2024,Smartwatch,Wearables,North,3,871.79
17-05-2024,Laptop,Computers,South,4,3685.32
17-05-2024,Smartphone,Mobile,Central,4,2833
17-05-2024,Laptop,Computers,Central,4,4266.32
17-05-2024,Speaker,Audio,South,2,382.54
18-05-2024,Speaker,Audio,South,2,375.52
18-05-2024,Tablet,Mobile,Central,1,584.32
18-05-2024,Tablet,Mobile,North,3,1589.67
18-05-2024,Monitor,Computers,Central,6,2770.68
18-05-2024,Keyboard,Accessories,North,2,182.57
19-05-2024,Keyboard,Accessories,South,1,90.41
20-05-2024,Tablet,Mobile,Central,6,3209.34
20-05-2024,Tablet,Mobile,East,1,480.32
20-05-2024,Speaker,Audio,East,5,930.55
20-05-2024,Smartwatch,Wearables,East,4,1309.32
21-05-2024,Tablet,Mobile,Central,3,1635.75
21-05-2024,Headphones,Accessories,North,1,146.25
22-05-2024,Headphones,Accessories,West,3,439.17
22-05-2024,Mouse,Accessories,South,1,45.53
22-05-2024,Tablet,Mobile,Central,2,1169.3
22-05-2024,Speaker,Audio,East,1,175.72
23-05-2024,Monitor,Computers,South,3,1082.81
24-05-2024,Speaker,Audio,Central,2,368.92
24-05-2024,Monitor,Computers,West,1,378.55
24-05-2024,Speaker,Audio,Central,1,179.27
24-05-2024,Webcam,Accessories,North,2,195.48
24-05-2024,Speaker,Audio,North,7,1275
25-05-2024,Tablet,Mobile,Central,3,1375.09
25-05-2024,Keyboard,Accessories,South,5,473.08
25-05-2024,Speaker,Audio,Central,3,565.89
26-05-2024,Headphones,Accessories,South,3,399.2
26-05-2024,Laptop,Computers,Central,6,5512.38
26-05-2024,Speaker,Audio,North,5,910.95
26-05-2024,Keyboard,Accessories,West,2,157.03
26-05-2024,Headphones,Accessories,West,2,291.42
26-05-2024,Webcam,Accessories,North,4,413.1
28-05-2024,Mouse,Accessories,South,4,175.81
29-05-2024,Smartphone,Mobile,Central,2,1163.77
29-05-2024,Headphones,Accessories,North,3,481.53
29-05-2024,Smartwatch,Wearables,East,4,1186.24
29-05-2024,Smartwatch,Wearables,West,4,1270
31-05-2024,Headphones,Accessories,South,2,274.74
31-05-2024,Monitor,Computers,East,4,1510.74
31-05-2024,Keyboard,Accessories,West,3,276.27
01-06-2024,Headphones,Accessories,East,6,676.03
01-06-2024,Smartwatch,Wearables,Central,2,625.94
02-06-2024,Keyboard,Accessories,South,6,484.08
02-06-2024,Mouse,Accessories,South,2,92.85
03-06-2024,Webcam,Accessories,East,4,441.92
03-06-2024,Keyboard,Accessories,South,3,251.81
04-06-2024,Speaker,Audio,North,4,606.46
04-06-2024,Speaker,Audio,Central,3,447.14
04-06-2024,Keyboard,Accessories,North,4,373.12
05-06-2024,Keyboard,Accessories,West,2,178.16
05-06-2024,Smartphone,Mobile,South,3,2399.64
06-06-2024,Webcam,Accessories,West,6,574.27
06-06-2024,Speaker,Audio,Central,1,169.33
07-06-2024,Speaker,Audio,North,4,697.68
07-06-2024,Smartwatch,Wearables,West,6,1857.48
07-06-2024,Mouse,Accessories,West,3,132.53
08-06-2024,Speaker,Audio,West,4,591.87
08-06-2024,Webcam,Accessories,Central,2,165.3
08-06-2024,Keyboard,Accessories,East,3,233.25
08-06-2024,Laptop,Computers,Central,4,3301.54
